CSDUID,total_area_km2,canopy_area_km2,canopy_proportion
3554052,0.6224644121842654,0.061997959270745626,9.960080939116025
4601060,0.5339500214248963,0.07694343602445124,14.410231845130445
4602037,0.38934740561963344,0.04037193603752267,10.369129331495628
4602044,5.238316482071911,0.2917974660394928,5.5704436155808255
4602046,1.6387585420786055,0.07724400225341697,4.713568245108305
4602061,0.7525668128849844,0.053382365051686954,7.093372194695149
4603040,1.7292532528019968,0.3122995779260912,18.059794157972892
4603050,4.438455685302606,0.551671914143939,12.429366276444574
4603053,3.2260684058214184,0.5145228159532199,15.948912150305524
4603074,1.2715376250359887,0.25240617558307876,19.850468488963106
