CSDUID,total_area_km2,canopy_area_km2,canopy_proportion
4802013,0.6062466142986291,0.023471937084248974,3.871681347268854
4802014,0.46392123893641296,0.03585892868574646,7.729529427873734
4802018,0.6106623965246752,0.04775506020902046,7.820206464455325
4802019,2.9519643415419234,0.1651409374500948,5.594272773763771
4802022,3.325845620612791,0.25155771462457516,7.563721931814301
4802029,0.6504999896678946,0.04931786763313612,7.581532423746048
4802034,3.9403814325369373,0.3571084981685144,9.06279009488168
4802036,0.34900395865152506,0.023137384668512923,6.629547916278862
4803002,1.304902016433225,0.10899870896444266,8.353018662839991
4803004,1.7020003245249842,0.10528658589723762,6.186049695767381
