CSDUID,total_area_km2,canopy_area_km2,canopy_proportion
1202006,2.530070334482501,0.2951566553189252,11.665946645680755
1203006,0.9229904951503904,0.16727957554152048,18.123650939034235
1206004,2.7277689893492107,0.7393480781718275,27.104497523751842
1206006,1.1332140790423606,0.18853319163940657,16.637032236550514
1207024,1.3034644471852077,0.2870516757874237,22.022209842953767
1211011,2.9885936451945407,0.3346459190744764,11.197437952548842
1212009,1.7749470212597307,0.2939308840724878,16.55998069530417
1212014,2.9485367220771597,0.5602214497734798,18.999982112443213
1214002,1.4228919066816827,0.1403297706291093,9.86229312080153
1303012,4.466941056265511,0.4086364088829376,9.148014351113225
