CSDUID,total_area_km2,canopy_area_km2,canopy_proportion
4813019,1.6383006882290894,0.06814917990202062,4.159747987146733
4815035,1.4150703341655673,0.20475865291762546,14.46985693741977
4817029,2.462986344947378,0.1616364493085404,6.562620602429438
4819009,1.271372474949818,0.08603439383892217,6.767048644994301
4819012,19.767688593157686,0.8346984315077107,4.222539360502826
5901012,2.8118755018761052,0.35288761756034615,12.549901918662359
5901022,6.818296704420726,0.6802837640616094,9.977327088458017
5903004,2.0209112690770303,0.19400386704610753,9.599821130925307
5903011,0.6620291201807258,0.11804301270908148,17.83048647117776
5903015,3.381969332458429,0.8345755215154306,24.67720548219043
