CSDUID,total_area_km2,canopy_area_km2,canopy_proportion
2466062,0.941756956179114,0.22929307948130975,24.347373064447023
2466072,3.441536598157911,1.121428767544771,32.58511817497504
2466087,5.166740509475881,0.8781611080447295,16.996423691767927
2466097,6.931087041884027,1.4488738163358836,20.90399107067117
2466102,4.252278154631732,0.7822431918173989,18.395861309433673
2466107,4.712805256254423,1.6400090005947108,34.79899786689115
2466112,1.8587080830905391,0.6196159696147637,33.33584091292628
2466117,2.1570587290088423,0.3746888043450011,17.37035711202767
2466142,6.528448070412903,1.1729733475783866,17.967108490826973
2467015,5.753319367893279,0.8266049610522159,14.367444395058811
