CSDUID,total_area_km2,canopy_area_km2,canopy_proportion
2484060,0.6989169862486297,0.15859514902407024,22.69155738728208
2485025,1.0588737881115453,0.16159787942118103,15.26129754419398
2489804,0.3663909453701073,0.08410289666545143,22.954414602275573
3501012,10.705744071131898,1.2282048425826526,11.472391217482157
3502008,2.2730199744808637,0.19424517530605204,8.545687124919164
3502044,1.227292990037202,0.0555117078321525,4.523101515512592
3507008,1.3100732647651128,0.1437990906935169,10.976415942607538
3507015,5.1363018324564695,0.796121531954917,15.499897745965733
3507024,1.7409091836282726,0.2869450106966504,16.482480154342174
3509004,2.5451080115637748,0.3341653225269222,13.129710841686562
