CSDUID,total_area_km2,canopy_area_km2,canopy_proportion
5915043,4.948822108538116,0.8650764260307539,17.480451045881253
5915046,15.330693184692663,4.946909369017615,32.268008428718595
5915051,4.8503703999363355,0.9448028334661642,19.478983161338885
5915055,12.38179858885828,4.129126897182693,33.34836104423694
5915065,0.6476345469738676,0.2840921441872293,43.866119482766344
5917010,2.059066526654305,0.3230413316179362,15.688727267245373
5917015,6.080679855682544,1.6572495967126337,27.254347146131913
5917021,23.797986322341224,7.114396728113155,29.894952588632496
5917030,3.6405842220853577,1.2551352368729034,34.47620382626257
5917034,9.201442381752097,2.15421160845038,23.41167307337075
