REF_DATE,GEO,DGUID,CDUID,Display value,Statement of operations and balance sheet,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2020,"Waterloo (CY), Ontario",2016A00053530016,,Stocks,"Insurance, pension and standardized guarantee schemes, liabilities [6316, 6326]",Dollars,81,thousands,3,v1571491617,67.1.40,0,,,,0
2020,"Waterloo (CY), Ontario",2016A00053530016,,Stocks,"Other accounts payable [6318, 6328]",Dollars,81,thousands,3,v1571491618,67.1.41,207988,,,,0
2020,"Waterloo (CY), Ontario",2016A00053530016,,Stocks,Other liabilities [634],Dollars,81,thousands,3,v1571491619,67.1.42,0,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Gross operating balance,Dollars,81,thousands,3,v1571491914,75.1.1,150187,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Net operating balance,Dollars,81,thousands,3,v1571491915,75.1.2,98394,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Revenue [1],Dollars,81,thousands,3,v1571491916,75.1.3,463809,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Taxes [11],Dollars,81,thousands,3,v1571491917,75.1.4,173323,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Taxes on property [113],Dollars,81,thousands,3,v1571491918,75.1.5,137977,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Recurrent taxes on immovable property [1131],Dollars,81,thousands,3,v1571491919,75.1.6,137977,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Taxes on financial and capital transactions [1134],Dollars,81,thousands,3,v1571491920,75.1.7,0,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,"Other taxes on property [1133, 1136]",Dollars,81,thousands,3,v1571491921,75.1.8,0,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Taxes on goods and services [114],Dollars,81,thousands,3,v1571491922,75.1.9,35346,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,"Other taxes [1161, 1162]",Dollars,81,thousands,3,v1571491923,75.1.10,0,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Social contributions [12],Dollars,81,thousands,3,v1571491924,75.1.11,0,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,"Grants, revenue [13]",Dollars,81,thousands,3,v1571491925,75.1.12,17648,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Other revenue [14],Dollars,81,thousands,3,v1571491926,75.1.13,272838,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Property income [141],Dollars,81,thousands,3,v1571491927,75.1.14,4216,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Sales of goods and services [142],Dollars,81,thousands,3,v1571491928,75.1.15,240928,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,"Fines, penalties and forfeits [143]",Dollars,81,thousands,3,v1571491929,75.1.16,1478,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Voluntary transfers other than grants [144],Dollars,81,thousands,3,v1571491930,75.1.17,523,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,"Miscellaneous revenue [145, 16]",Dollars,81,thousands,3,v1571491931,75.1.18,25694,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Expense [2],Dollars,81,thousands,3,v1571491932,75.1.19,365415,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Compensation of employees [21],Dollars,81,thousands,3,v1571491933,75.1.20,156421,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Use of goods and services [22],Dollars,81,thousands,3,v1571491934,75.1.21,150459,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Consumption of fixed capital [23],Dollars,81,thousands,3,v1571491935,75.1.22,51793,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Interest expense [24],Dollars,81,thousands,3,v1571491936,75.1.23,2286,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Subsidies [25],Dollars,81,thousands,3,v1571491937,75.1.24,0,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,"Grants, expense [26]",Dollars,81,thousands,3,v1571491938,75.1.25,0,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Social benefits [27],Dollars,81,thousands,3,v1571491939,75.1.26,105,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,"Other expense [28, 29]",Dollars,81,thousands,3,v1571491940,75.1.27,4351,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Net worth [6],Dollars,81,thousands,3,v1571491941,75.1.28,1599671,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Nonfinancial assets [61],Dollars,81,thousands,3,v1571491942,75.1.29,1341218,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Net financial worth,Dollars,81,thousands,3,v1571491943,75.1.30,258453,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Financial assets [62],Dollars,81,thousands,3,v1571491944,75.1.31,562524,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,"Currency and deposits, assets [6212, 6222]",Dollars,81,thousands,3,v1571491945,75.1.32,140457,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,"Net acquisition of financial assets [6213,6223,6214,6224,6215,6225, 6217, 6227]",Dollars,81,thousands,3,v1571491946,75.1.33,233956,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,"Insurance and pension, assets [6216, 6226]",Dollars,81,thousands,3,v1571491947,75.1.34,0,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,"Other accounts receivable [6218, 6228]",Dollars,81,thousands,3,v1571491948,75.1.35,188111,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Other assets [624],Dollars,81,thousands,3,v1571491949,75.1.36,0,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Liabilities [63],Dollars,81,thousands,3,v1571491950,75.1.37,304070,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,"Currency and deposits, liabilities [6312, 6322]",Dollars,81,thousands,3,v1571491951,75.1.38,0,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,"Loans and Debt Securities, liabilities [6313,6323,6314,6324,6315,6325]",Dollars,81,thousands,3,v1571491952,75.1.39,525,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,"Insurance, pension and standardized guarantee schemes, liabilities [6316, 6326]",Dollars,81,thousands,3,v1571491953,75.1.40,10338,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,"Other accounts payable [6318, 6328]",Dollars,81,thousands,3,v1571491954,75.1.41,293208,,,,0
2020,"Kitchener (CY), Ontario",2016A00053530013,,Stocks,Other liabilities [634],Dollars,81,thousands,3,v1571491955,75.1.42,0,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Gross operating balance,Dollars,81,thousands,3,v1571491746,71.1.1,60390,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Net operating balance,Dollars,81,thousands,3,v1571491747,71.1.2,38813,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Revenue [1],Dollars,81,thousands,3,v1571491748,71.1.3,210779,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Taxes [11],Dollars,81,thousands,3,v1571491749,71.1.4,107208,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Taxes on property [113],Dollars,81,thousands,3,v1571491750,71.1.5,97055,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Recurrent taxes on immovable property [1131],Dollars,81,thousands,3,v1571491751,71.1.6,96999,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Taxes on financial and capital transactions [1134],Dollars,81,thousands,3,v1571491752,71.1.7,0,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,"Other taxes on property [1133, 1136]",Dollars,81,thousands,3,v1571491753,71.1.8,57,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Taxes on goods and services [114],Dollars,81,thousands,3,v1571491754,71.1.9,10153,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,"Other taxes [1161, 1162]",Dollars,81,thousands,3,v1571491755,71.1.10,0,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Social contributions [12],Dollars,81,thousands,3,v1571491756,71.1.11,0,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,"Grants, revenue [13]",Dollars,81,thousands,3,v1571491757,71.1.12,6113,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Other revenue [14],Dollars,81,thousands,3,v1571491758,71.1.13,97459,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Property income [141],Dollars,81,thousands,3,v1571491759,71.1.14,3471,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Sales of goods and services [142],Dollars,81,thousands,3,v1571491760,71.1.15,79071,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,"Fines, penalties and forfeits [143]",Dollars,81,thousands,3,v1571491761,71.1.16,71,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Voluntary transfers other than grants [144],Dollars,81,thousands,3,v1571491762,71.1.17,0,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,"Miscellaneous revenue [145, 16]",Dollars,81,thousands,3,v1571491763,71.1.18,14846,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Expense [2],Dollars,81,thousands,3,v1571491764,71.1.19,171967,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Compensation of employees [21],Dollars,81,thousands,3,v1571491765,71.1.20,80768,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Use of goods and services [22],Dollars,81,thousands,3,v1571491766,71.1.21,66007,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Consumption of fixed capital [23],Dollars,81,thousands,3,v1571491767,71.1.22,21577,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Interest expense [24],Dollars,81,thousands,3,v1571491768,71.1.23,1092,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Subsidies [25],Dollars,81,thousands,3,v1571491769,71.1.24,0,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,"Grants, expense [26]",Dollars,81,thousands,3,v1571491770,71.1.25,10,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Social benefits [27],Dollars,81,thousands,3,v1571491771,71.1.26,0,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,"Other expense [28, 29]",Dollars,81,thousands,3,v1571491772,71.1.27,2513,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Net worth [6],Dollars,81,thousands,3,v1571491773,71.1.28,774908,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Nonfinancial assets [61],Dollars,81,thousands,3,v1571491774,71.1.29,662691,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Net financial worth,Dollars,81,thousands,3,v1571491775,71.1.30,112217,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Financial assets [62],Dollars,81,thousands,3,v1571491776,71.1.31,311238,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,"Currency and deposits, assets [6212, 6222]",Dollars,81,thousands,3,v1571491777,71.1.32,59578,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,"Net acquisition of financial assets [6213,6223,6214,6224,6215,6225, 6217, 6227]",Dollars,81,thousands,3,v1571491778,71.1.33,94271,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,"Insurance and pension, assets [6216, 6226]",Dollars,81,thousands,3,v1571491779,71.1.34,0,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,"Other accounts receivable [6218, 6228]",Dollars,81,thousands,3,v1571491780,71.1.35,157389,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Other assets [624],Dollars,81,thousands,3,v1571491781,71.1.36,0,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Liabilities [63],Dollars,81,thousands,3,v1571491782,71.1.37,199021,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,"Currency and deposits, liabilities [6312, 6322]",Dollars,81,thousands,3,v1571491783,71.1.38,0,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,"Loans and Debt Securities, liabilities [6313,6323,6314,6324,6315,6325]",Dollars,81,thousands,3,v1571491784,71.1.39,0,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,"Insurance, pension and standardized guarantee schemes, liabilities [6316, 6326]",Dollars,81,thousands,3,v1571491785,71.1.40,4669,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,"Other accounts payable [6318, 6328]",Dollars,81,thousands,3,v1571491786,71.1.41,194352,,,,0
2020,"Cambridge (CY), Ontario",2016A00053530010,,Stocks,Other liabilities [634],Dollars,81,thousands,3,v1571491787,71.1.42,0,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Gross operating balance,Dollars,81,thousands,3,v1571492082,79.1.1,4717,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Net operating balance,Dollars,81,thousands,3,v1571492083,79.1.2,1274,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Revenue [1],Dollars,81,thousands,3,v1571492084,79.1.3,11582,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Taxes [11],Dollars,81,thousands,3,v1571492085,79.1.4,6876,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Taxes on property [113],Dollars,81,thousands,3,v1571492086,79.1.5,6480,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Recurrent taxes on immovable property [1131],Dollars,81,thousands,3,v1571492087,79.1.6,6480,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Taxes on financial and capital transactions [1134],Dollars,81,thousands,3,v1571492088,79.1.7,0,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,"Other taxes on property [1133, 1136]",Dollars,81,thousands,3,v1571492089,79.1.8,0,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Taxes on goods and services [114],Dollars,81,thousands,3,v1571492090,79.1.9,396,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,"Other taxes [1161, 1162]",Dollars,81,thousands,3,v1571492091,79.1.10,0,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Social contributions [12],Dollars,81,thousands,3,v1571492092,79.1.11,0,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,"Grants, revenue [13]",Dollars,81,thousands,3,v1571492093,79.1.12,901,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Other revenue [14],Dollars,81,thousands,3,v1571492094,79.1.13,3805,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Property income [141],Dollars,81,thousands,3,v1571492095,79.1.14,160,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Sales of goods and services [142],Dollars,81,thousands,3,v1571492096,79.1.15,1767,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,"Fines, penalties and forfeits [143]",Dollars,81,thousands,3,v1571492097,79.1.16,0,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Voluntary transfers other than grants [144],Dollars,81,thousands,3,v1571492098,79.1.17,70,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,"Miscellaneous revenue [145, 16]",Dollars,81,thousands,3,v1571492099,79.1.18,1809,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Expense [2],Dollars,81,thousands,3,v1571492100,79.1.19,10308,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Compensation of employees [21],Dollars,81,thousands,3,v1571492101,79.1.20,3564,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Use of goods and services [22],Dollars,81,thousands,3,v1571492102,79.1.21,3217,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Consumption of fixed capital [23],Dollars,81,thousands,3,v1571492103,79.1.22,3442,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Interest expense [24],Dollars,81,thousands,3,v1571492104,79.1.23,55,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Subsidies [25],Dollars,81,thousands,3,v1571492105,79.1.24,0,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,"Grants, expense [26]",Dollars,81,thousands,3,v1571492106,79.1.25,0,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Social benefits [27],Dollars,81,thousands,3,v1571492107,79.1.26,0,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,"Other expense [28, 29]",Dollars,81,thousands,3,v1571492108,79.1.27,30,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Net worth [6],Dollars,81,thousands,3,v1571492109,79.1.28,53745,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Nonfinancial assets [61],Dollars,81,thousands,3,v1571492110,79.1.29,33726,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Net financial worth,Dollars,81,thousands,3,v1571492111,79.1.30,20019,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Financial assets [62],Dollars,81,thousands,3,v1571492112,79.1.31,26511,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,"Currency and deposits, assets [6212, 6222]",Dollars,81,thousands,3,v1571492113,79.1.32,13725,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,"Net acquisition of financial assets [6213,6223,6214,6224,6215,6225, 6217, 6227]",Dollars,81,thousands,3,v1571492114,79.1.33,11090,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,"Insurance and pension, assets [6216, 6226]",Dollars,81,thousands,3,v1571492115,79.1.34,0,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,"Other accounts receivable [6218, 6228]",Dollars,81,thousands,3,v1571492116,79.1.35,1696,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Other assets [624],Dollars,81,thousands,3,v1571492117,79.1.36,0,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Liabilities [63],Dollars,81,thousands,3,v1571492118,79.1.37,6492,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,"Currency and deposits, liabilities [6312, 6322]",Dollars,81,thousands,3,v1571492119,79.1.38,0,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,"Loans and Debt Securities, liabilities [6313,6323,6314,6324,6315,6325]",Dollars,81,thousands,3,v1571492120,79.1.39,928,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,"Insurance, pension and standardized guarantee schemes, liabilities [6316, 6326]",Dollars,81,thousands,3,v1571492121,79.1.40,0,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,"Other accounts payable [6318, 6328]",Dollars,81,thousands,3,v1571492122,79.1.41,5564,,,,0
2020,"North Dumfries (TP), Ontario",2016A00053530004,,Stocks,Other liabilities [634],Dollars,81,thousands,3,v1571492123,79.1.42,0,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Gross operating balance,Dollars,81,thousands,3,v1571490024,30.1.1,13509,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Net operating balance,Dollars,81,thousands,3,v1571490025,30.1.2,6931,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Revenue [1],Dollars,81,thousands,3,v1571490026,30.1.3,38573,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Taxes [11],Dollars,81,thousands,3,v1571490027,30.1.4,23267,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Taxes on property [113],Dollars,81,thousands,3,v1571490028,30.1.5,21228,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Recurrent taxes on immovable property [1131],Dollars,81,thousands,3,v1571490029,30.1.6,21168,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Taxes on financial and capital transactions [1134],Dollars,81,thousands,3,v1571490030,30.1.7,0,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,"Other taxes on property [1133, 1136]",Dollars,81,thousands,3,v1571490031,30.1.8,60,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Taxes on goods and services [114],Dollars,81,thousands,3,v1571490032,30.1.9,2039,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,"Other taxes [1161, 1162]",Dollars,81,thousands,3,v1571490033,30.1.10,0,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Social contributions [12],Dollars,81,thousands,3,v1571490034,30.1.11,0,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,"Grants, revenue [13]",Dollars,81,thousands,3,v1571490035,30.1.12,2923,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Other revenue [14],Dollars,81,thousands,3,v1571490036,30.1.13,12383,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Property income [141],Dollars,81,thousands,3,v1571490037,30.1.14,395,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Sales of goods and services [142],Dollars,81,thousands,3,v1571490038,30.1.15,9866,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,"Fines, penalties and forfeits [143]",Dollars,81,thousands,3,v1571490039,30.1.16,34,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Voluntary transfers other than grants [144],Dollars,81,thousands,3,v1571490040,30.1.17,22,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,"Miscellaneous revenue [145, 16]",Dollars,81,thousands,3,v1571490041,30.1.18,2066,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Expense [2],Dollars,81,thousands,3,v1571490042,30.1.19,31642,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Compensation of employees [21],Dollars,81,thousands,3,v1571490043,30.1.20,13205,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Use of goods and services [22],Dollars,81,thousands,3,v1571490044,30.1.21,11771,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Consumption of fixed capital [23],Dollars,81,thousands,3,v1571490045,30.1.22,6578,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Interest expense [24],Dollars,81,thousands,3,v1571490046,30.1.23,83,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Subsidies [25],Dollars,81,thousands,3,v1571490047,30.1.24,0,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,"Grants, expense [26]",Dollars,81,thousands,3,v1571490048,30.1.25,0,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Social benefits [27],Dollars,81,thousands,3,v1571490049,30.1.26,0,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,"Other expense [28, 29]",Dollars,81,thousands,3,v1571490050,30.1.27,5,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Net worth [6],Dollars,81,thousands,3,v1571490051,30.1.28,312441,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Nonfinancial assets [61],Dollars,81,thousands,3,v1571490052,30.1.29,267403,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Net financial worth,Dollars,81,thousands,3,v1571490053,30.1.30,45038,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Financial assets [62],Dollars,81,thousands,3,v1571490054,30.1.31,77633,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,"Currency and deposits, assets [6212, 6222]",Dollars,81,thousands,3,v1571490055,30.1.32,29945,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,"Net acquisition of financial assets [6213,6223,6214,6224,6215,6225, 6217, 6227]",Dollars,81,thousands,3,v1571490056,30.1.33,38311,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,"Insurance and pension, assets [6216, 6226]",Dollars,81,thousands,3,v1571490057,30.1.34,0,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,"Other accounts receivable [6218, 6228]",Dollars,81,thousands,3,v1571490058,30.1.35,9378,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Other assets [624],Dollars,81,thousands,3,v1571490059,30.1.36,0,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Liabilities [63],Dollars,81,thousands,3,v1571490060,30.1.37,32595,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,"Currency and deposits, liabilities [6312, 6322]",Dollars,81,thousands,3,v1571490061,30.1.38,0,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,"Loans and Debt Securities, liabilities [6313,6323,6314,6324,6315,6325]",Dollars,81,thousands,3,v1571490062,30.1.39,18,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,"Insurance, pension and standardized guarantee schemes, liabilities [6316, 6326]",Dollars,81,thousands,3,v1571490063,30.1.40,1141,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,"Other accounts payable [6318, 6328]",Dollars,81,thousands,3,v1571490064,30.1.41,31436,,,,0
2020,"Grimsby (T), Ontario",2016A00053526065,3526065,Stocks,Other liabilities [634],Dollars,81,thousands,3,v1571490065,30.1.42,0,,,,0
2020,"Lincoln (T), Ontario",2016A00053526057,3526057,Stocks,Gross operating balance,Dollars,81,thousands,3,v1571490192,34.1.1,17983,,,,0
2020,"Lincoln (T), Ontario",2016A00053526057,3526057,Stocks,Net operating balance,Dollars,81,thousands,3,v1571490193,34.1.2,11969,,,,0
2020,"Lincoln (T), Ontario",2016A00053526057,3526057,Stocks,Revenue [1],Dollars,81,thousands,3,v1571490194,34.1.3,43122,,,,0
2020,"Lincoln (T), Ontario",2016A00053526057,3526057,Stocks,Taxes [11],Dollars,81,thousands,3,v1571490195,34.1.4,29367,,,,0
2020,"Lincoln (T), Ontario",2016A00053526057,3526057,Stocks,Taxes on property [113],Dollars,81,thousands,3,v1571490196,34.1.5,19251,,,,0
