CSDUID,total_area_km2,canopy_area_km2,canopy_proportion
3543052,3.8256547944223414,0.5189734405200593,13.565610814564419
3543064,5.628826472609849,1.1482629554356294,20.39968652476914
3543074,2.733496128181086,0.4265452904215604,15.604386120180488
3547002,1.4723136242802553,0.07536704176193776,5.1189529539795675
3547048,1.3323820941585391,0.10448162384247398,7.841716298991465
3547064,1.9699447840157636,0.16596315720230595,8.424761879060764
3548021,0.5048186919522123,0.042627739587941346,8.444168226634647
3549032,1.4090378330866355,0.27057323969988045,19.20269515454835
3554052,0.326635270909757,0.02222984359964809,6.805708256102497
4601060,0.2786184453676955,0.04165989686942988,14.952311148836865
