CSDUID,total_area_km2,canopy_area_km2,canopy_proportion
2466087,3.000388095578923,0.4708219482781497,15.692034939476883
2466097,3.906734409318736,0.7914291469353877,20.258073982392848
2466102,2.406570414576682,0.4528239428701946,18.816151820342508
2466107,2.5641602556819127,0.7352256705763406,28.673156014611678
2466112,1.0083125756245759,0.23245907870721766,23.05426752842255
2466117,1.2551669196193662,0.15827193994232844,12.60963282798474
2466142,3.4998835947996376,0.6415497642397016,18.3306029147072
2467015,3.1528919198154846,0.38119706538799353,12.090394313621196
2467020,2.8588788453832605,0.5900298080986197,20.638503413722677
2467025,1.0149250540699748,0.0864662530454479,8.51947172835152
