CSDUID,total_area_km2,canopy_area_km2,canopy_proportion
4801006,10.113007366312427,0.8135215679533374,8.044309061449614
4802008,0.9322752632100476,0.02040362822376794,2.188584104818286
4802009,0.37925354092190494,0.005532262091069598,1.4587239126684355
4802012,13.948362352901484,1.1362308449122425,8.145980267539352
4802013,0.3173851563040958,0.006864824731009616,2.162931880920175
4802014,0.2409063993195854,0.01572126549414561,6.525881229618085
4802018,0.31661040448014344,0.015666332655368126,4.948142080514178
4802019,1.5682054823248375,0.06509084653153743,4.15065801421899
4802022,1.7789254769267233,0.0858473867641977,4.825800061760198
4802029,0.344175700529036,0.016572523158546997,4.81513457605322
